Ware_house_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton,is_unrated_warehouse,wh_est_year_missing
WH_117035,Rural,Large,South,Zone 6,6,0,2,3583,Company Owned,22,0,0,1,114,27,2011,18,0,B+,6,23,23150,0,0
WH_117036,Rural,Large,West,Zone 5,5,3,2,5279,Company Owned,43,0,0,1,224,30,2009,14,0,B,2,25,17069,0,1
WH_117037,Rural,Mid,West,Zone 4,6,0,2,4297,Company Owned,56,0,0,1,58,31,2009,17,1,A+,3,11,23073,0,0
WH_117038,Rural,Mid,West,Zone 4,6,0,4,5660,Company Owned,21,0,0,0,270,31,2019,13,1,A+,2,26,19090,0,0
WH_117039,Rural,Mid,West,Zone 4,1,0,4,3791,Company Owned,24,0,0,1,94,21,2009,18,0,A,6,11,23078,0,1
WH_117040,Rural,Mid,South,Zone 3,3,1,3,6602,Company Owned,18,0,0,1,68,23,2006,33,1,A+,4,27,43068,0,0
WH_117041,Rural,Mid,North,Zone 2,5,0,3,5043,Company Owned,17,0,0,1,194,28,2013,12,0,B,3,22,15141,0,0
WH_117042,Rural,Large,North,Zone 6,0,0,2,5726,Rented,25,0,0,1,243,28,2009,11,0,B,6,28,13066,0,1
WH_117043,Rural,Mid,South,Zone 4,0,1,4,5481,Company Owned,52,1,0,1,270,32,2009,5,0,A,6,11,7069,0,1
WH_117044,Rural,Large,West,Zone 6,8,0,3,5448,Company Owned,58,0,0,1,155,27,2012,18,0,A,3,23,25139,0,0
WH_117045,Urban,Large,North,Zone 6,3,0,2,4582,Company Owned,68,0,0,0,103,29,2011,18,1,A+,3,23,23129,0,0
WH_117046,Rural,Mid,North,Zone 4,3,1,3,4556,Rented,20,0,0,0,194,21,2009,22,0,A,6,26,28076,0,1
WH_117047,Rural,Mid,North,Zone 4,4,0,6,4091,Company Owned,20,1,0,1,126,45,2022,8,0,C,3,26,10093,0,0
WH_117048,Urban,Mid,North,Zone 2,2,3,4,4585,Company Owned,20,0,0,1,264,28,2009,22,1,C,2,12,28094,0,1
WH_117049,Rural,Mid,West,Zone 4,2,1,4,5728,Rented,21,0,0,1,102,30,2009,23,0,B+,2,11,26132,0,1
WH_117050,Rural,Mid,North,Zone 4,6,0,2,6216,Company Owned,47,0,0,0,247,16,2000,25,0,A,4,26,31094,0,0
WH_117051,Rural,Large,West,Zone 5,2,0,3,4360,Rented,36,0,0,1,224,26,2009,19,0,A+,2,10,26076,0,1
WH_117052,Rural,Large,North,Zone 5,6,3,3,5025,Company Owned,56,0,0,1,71,28,2009,10,0,A,1,24,13102,0,1
WH_117053,Rural,Mid,West,Zone 4,8,0,4,4158,Company Owned,35,0,0,1,215,44,1996,32,0,C,5,26,44079,0,0
WH_117054,Rural,Large,South,Zone 5,3,0,4,3596,Company Owned,25,1,0,1,263,41,2016,15,0,B+,2,14,17059,0,0
WH_117055,Rural,Mid,West,Zone 2,5,0,3,6928,Rented,52,0,0,1,186,22,1998,25,1,A+,4,12,32061,0,0
WH_117056,Rural,Small,North,Zone 1,3,0,3,5814,Company Owned,22,0,0,1,105,25,2016,13,1,A+,3,30,19055,0,0
WH_117057,Rural,Small,West,Zone 6,1,3,3,6246,Company Owned,35,0,0,0,204,49,2009,4,1,C,1,15,5111,0,1
WH_117058,Rural,Large,East,Zone 5,3,0,4,4964,Rented,18,0,0,0,188,25,2009,23,1,B,3,14,27137,0,1
WH_117059,Urban,Large,North,Zone 6,7,0,2,6652,Company Owned,24,0,0,0,165,35,2006,22,1,A+,6,23,28131,0,0
WH_117060,Rural,Mid,South,Zone 3,3,0,3,4528,Company Owned,46,0,0,0,62,35,2010,20,0,B+,3,19,23090,0,0
WH_117061,Rural,Large,South,Zone 6,3,3,2,5368,Rented,56,0,0,0,89,23,2018,5,0,B,1,29,6111,0,0
WH_117062,Urban,Mid,South,Zone 2,7,0,3,6169,Rented,43,0,0,1,217,32,2007,30,0,B+,6,32,36071,0,0
WH_117063,Rural,Mid,West,Zone 2,4,3,3,5173,Company Owned,39,0,0,1,186,29,2009,5,1,B+,3,1,6147,0,1
WH_117064,Urban,Mid,West,Zone 4,1,0,2,8324,Company Owned,42,0,0,1,197,40,2009,32,1,C,5,11,45134,0,1
WH_117065,Rural,Large,North,Zone 5,4,2,2,4649,Company Owned,55,0,0,0,170,49,1998,24,0,B,5,24,27058,0,0
WH_117066,Rural,Large,North,Zone 6,8,0,2,5009,Company Owned,17,0,0,1,82,24,2013,18,0,C,6,23,23074,0,0
WH_117067,Rural,Small,West,Zone 6,7,2,4,4669,Company Owned,56,0,0,1,240,21,2009,14,0,B+,3,9,16116,0,1
WH_117068,Rural,Mid,North,Zone 4,6,0,3,5048,Rented,56,0,0,1,211,33,2022,0,0,Unrated,0,26,5113,1,0
WH_117069,Rural,Large,North,Zone 5,1,1,3,5852,Rented,34,0,0,1,169,44,2009,5,0,B,3,14,6097,0,1
WH_117070,Rural,Large,North,Zone 5,1,0,3,4901,Rented,26,0,0,0,215,26,2009,36,0,A,6,24,49118,0,1
WH_117071,Rural,Large,West,Zone 5,4,3,4,4392,Rented,32,0,0,0,106,10,2009,18,0,B+,5,25,21092,0,1
WH_117072,Rural,Large,North,Zone 6,0,0,4,4281,Company Owned,18,0,0,1,141,21,2009,6,0,B,3,28,7137,0,1
WH_117073,Rural,Mid,North,Zone 3,4,0,2,5126,Company Owned,23,0,0,0,177,41,2017,12,0,B,2,27,15103,0,0
WH_117074,Rural,Mid,North,Zone 2,1,0,3,8153,Company Owned,44,1,0,1,226,33,2009,4,0,C,1,12,5118,0,1
WH_117075,Rural,Mid,South,Zone 2,4,0,4,7688,Company Owned,22,0,0,1,112,22,2018,6,1,C,1,32,8060,0,0
WH_117076,Rural,Mid,North,Zone 2,5,0,2,5204,Company Owned,64,0,0,1,117,30,2012,20,0,C,5,12,27100,0,0
WH_117077,Rural,Mid,West,Zone 4,0,2,2,4996,Company Owned,38,1,0,0,187,36,2009,0,0,Unrated,0,11,2118,1,1
WH_117078,Rural,Small,West,Zone 1,1,0,4,4369,Company Owned,69,0,0,0,86,24,2009,24,0,B,4,31,28145,0,1
WH_117079,Rural,Mid,North,Zone 3,0,0,3,4518,Company Owned,60,0,0,1,155,26,2009,20,0,B+,6,19,25150,0,1
WH_117080,Rural,Large,West,Zone 5,6,1,6,2946,Company Owned,37,0,0,1,127,40,2002,23,1,B,3,14,28067,0,0
WH_117081,Rural,Mid,North,Zone 4,1,0,4,4519,Company Owned,35,0,0,1,69,31,2009,21,0,B+,6,26,24117,0,1
WH_117082,Rural,Mid,South,Zone 3,5,0,2,4470,Company Owned,39,0,0,1,194,16,2003,25,1,A+,3,19,32075,0,0
WH_117083,Rural,Mid,North,Zone 4,3,0,3,3404,Rented,70,0,0,0,221,22,2005,30,0,C,5,26,41148,0,0
WH_117084,Rural,Large,North,Zone 5,1,0,3,2735,Rented,44,0,0,0,238,38,2009,5,1,C,3,24,6129,0,1
WH_117085,Rural,Mid,South,Zone 2,3,0,2,5611,Company Owned,59,0,0,1,127,26,2016,8,1,B+,6,32,9111,0,0
WH_117086,Rural,Mid,North,Zone 4,5,0,3,4421,Rented,37,0,0,0,207,16,2015,21,1,A+,6,26,31084,0,0
WH_117087,Rural,Mid,West,Zone 3,2,0,2,5188,Company Owned,45,0,0,1,251,34,2009,9,0,B+,5,19,12082,0,1
WH_117088,Rural,Mid,South,Zone 4,4,0,2,5274,Company Owned,42,0,0,1,223,24,2011,23,0,B,4,26,28113,0,0
WH_117089,Rural,Mid,West,Zone 3,2,0,3,4616,Rented,52,0,0,0,119,20,2009,19,0,A+,2,19,26151,0,1
WH_117090,Rural,Small,West,Zone 6,2,0,4,4696,Rented,24,0,0,0,209,20,2009,10,0,C,6,8,13083,0,1
WH_117091,Urban,Mid,South,Zone 4,4,0,2,5725,Company Owned,36,0,0,1,93,35,2006,29,0,C,3,26,38119,0,0
WH_117092,Rural,Small,South,Zone 6,1,0,2,2949,Rented,44,1,0,1,179,25,2009,11,0,A,5,15,15064,0,1
WH_117093,Rural,Large,South,Zone 6,7,0,2,5663,Company Owned,49,0,0,0,247,23,2010,19,1,B,6,29,25082,0,0
WH_117094,Rural,Mid,South,Zone 2,6,0,2,5247,Rented,62,0,0,0,154,20,2000,24,1,A+,4,12,31134,0,0
WH_117095,Rural,Mid,West,Zone 4,0,0,4,5643,Company Owned,34,0,0,1,200,29,2009,15,0,C,3,26,19057,0,1
WH_117096,Rural,Small,South,Zone 6,3,2,3,3855,Company Owned,63,0,0,1,200,24,2009,17,0,B+,4,2,20139,0,1
WH_117097,Rural,Mid,North,Zone 2,5,0,4,4390,Rented,59,0,0,1,254,30,2005,25,0,C,2,1,31146,0,0
WH_117098,Rural,Mid,North,Zone 4,8,0,3,4659,Rented,66,0,0,1,87,29,2007,14,1,B,6,26,17144,0,0
WH_117099,Rural,Mid,West,Zone 3,4,0,5,5802,Rented,36,0,0,0,170,19,2017,16,1,A+,6,19,23130,0,0
WH_117100,Rural,Large,North,Zone 6,8,1,4,4281,Rented,20,0,0,0,265,33,2010,19,0,C,5,6,25075,0,0
WH_117101,Rural,Small,North,Zone 6,6,1,2,5034,Rented,46,0,0,0,140,25,2016,9,0,B+,3,13,11062,0,0
WH_117102,Rural,Large,North,Zone 5,5,3,3,5932,Rented,60,1,0,1,170,30,2009,26,1,C,4,24,34146,0,1
WH_117103,Rural,Small,North,Zone 6,4,1,2,4619,Rented,42,0,0,0,76,29,2019,5,0,B,3,13,5145,0,0
WH_117104,Rural,Mid,West,Zone 2,2,0,3,4677,Company Owned,55,0,0,1,112,35,2009,18,0,A+,6,1,22105,0,1
WH_117105,Rural,Mid,North,Zone 2,1,0,4,5765,Company Owned,52,0,0,0,97,26,2009,5,0,C,3,22,6066,0,1
WH_117106,Rural,Large,North,Zone 6,2,0,4,3662,Company Owned,32,0,0,0,70,24,2009,23,0,B,5,28,27109,0,1
WH_117107,Rural,Mid,South,Zone 3,1,0,2,5410,Rented,20,1,0,1,171,33,2009,0,0,Unrated,0,27,4143,1,1
WH_117108,Rural,Mid,North,Zone 3,8,3,3,4935,Rented,60,0,0,1,75,61,2009,4,0,B,3,27,5138,0,1
WH_117109,Urban,Small,South,Zone 6,7,1,2,5297,Rented,67,0,0,0,233,38,2009,18,0,B+,4,2,20151,0,1
WH_117110,Rural,Large,North,Zone 6,0,0,3,3272,Company Owned,35,0,0,0,102,27,2009,5,0,C,5,6,6102,0,1
WH_117111,Rural,Large,North,Zone 5,7,0,2,4880,Company Owned,50,0,0,1,172,26,2009,27,0,C,4,17,34092,0,1
WH_117112,Rural,Small,South,Zone 1,0,1,2,6129,Rented,37,0,0,0,202,42,2009,6,0,B,4,30,7078,0,1
WH_117113,Rural,Mid,East,Zone 3,0,0,6,5245,Rented,68,0,0,1,205,28,2009,27,0,A+,2,27,36092,0,1
WH_117114,Rural,Mid,West,Zone 4,3,2,5,5986,Company Owned,53,0,0,1,57,27,2009,27,1,A,5,26,35136,0,1
WH_117115,Rural,Mid,East,Zone 4,0,1,7,3891,Rented,27,0,0,1,185,29,2009,17,0,B+,4,26,20123,0,1
WH_117116,Rural,Large,South,Zone 6,6,3,2,7401,Rented,30,0,0,0,133,31,2009,22,1,C,6,29,28134,0,1
WH_117117,Rural,Small,North,Zone 6,3,1,3,5351,Rented,49,0,0,1,145,25,2015,10,1,A+,3,13,14116,0,0
WH_117118,Rural,Mid,South,Zone 4,1,0,2,4712,Rented,70,0,0,0,133,24,2009,4,0,C,3,26,5089,0,1
WH_117119,Urban,Large,North,Zone 5,5,1,5,4482,Company Owned,55,0,0,0,232,28,2009,27,0,C,6,17,34102,0,1
WH_117120,Rural,Mid,South,Zone 2,1,1,5,4087,Company Owned,29,0,0,0,82,39,2009,5,0,A,2,32,6086,0,1
WH_117121,Rural,Large,North,Zone 6,8,1,2,4764,Company Owned,66,0,0,1,203,27,2019,5,1,B+,3,28,6140,0,0
WH_117122,Rural,Large,North,Zone 6,8,0,2,6140,Rented,42,0,0,0,58,24,1997,23,0,C,4,6,32057,0,0
WH_117123,Rural,Large,North,Zone 5,4,5,3,5192,Company Owned,17,0,0,1,238,23,2009,4,1,C,5,17,6091,0,1
WH_117124,Rural,Small,West,Zone 6,5,5,4,5602,Rented,34,0,0,1,201,25,2009,14,0,C,3,9,17073,0,1
WH_117125,Rural,Large,North,Zone 6,0,0,2,4220,Company Owned,25,0,0,1,205,27,2009,10,0,B+,5,6,11122,0,1
WH_117126,Rural,Small,West,Zone 1,7,1,6,4559,Rented,16,0,0,1,130,27,2013,11,1,C,2,30,15119,0,0
WH_117127,Rural,Mid,North,Zone 4,6,0,2,7360,Rented,57,0,0,0,208,33,2002,26,1,A,4,26,34147,0,0
WH_117128,Rural,Mid,South,Zone 4,7,0,4,5703,Company Owned,68,0,0,0,69,26,2014,9,0,A,2,26,12093,0,0
WH_117129,Rural,Large,West,Zone 5,3,0,5,6519,Company Owned,28,0,0,0,187,40,2018,11,1,C,2,5,15070,0,0
WH_117130,Rural,Mid,West,Zone 4,0,0,5,6592,Company Owned,53,0,0,0,80,28,2009,32,0,A,4,11,41058,0,1
WH_117131,Rural,Small,North,Zone 6,1,1,3,5347,Company Owned,24,0,0,1,257,31,2009,9,0,A,4,8,12149,0,1
WH_117132,Rural,Large,West,Zone 6,6,1,3,4396,Rented,35,0,0,0,142,18,2001,34,0,B+,4,23,40144,0,0
WH_117133,Rural,Large,West,Zone 6,5,0,3,4289,Company Owned,34,0,0,1,101,28,2012,15,0,B,5,6,18063,0,0
WH_117134,Rural,Large,North,Zone 6,2,3,4,6004,Rented,61,0,1,1,123,29,2009,24,0,B,4,23,28063,0,1
WH_117135,Rural,Mid,South,Zone 3,7,2,2,3524,Rented,64,0,0,0,258,17,2004,34,0,B+,4,19,40096,0,0
WH_117136,Rural,Small,West,Zone 6,6,1,3,3800,Rented,16,0,0,0,83,19,2011,22,0,A,2,15,29098,0,0
WH_117137,Rural,Large,North,Zone 6,2,0,2,5037,Company Owned,41,0,0,1,219,30,2009,7,0,C,3,6,9149,0,1
WH_117138,Rural,Mid,West,Zone 3,3,0,4,4098,Company Owned,30,0,0,1,230,24,2003,29,0,B+,2,19,36098,0,0
WH_117139,Rural,Large,North,Zone 6,0,0,3,4227,Rented,58,0,0,1,122,26,2009,28,0,A,2,23,39059,0,1
WH_117140,Rural,Large,North,Zone 6,7,0,4,4473,Company Owned,44,0,0,0,60,35,2017,9,1,C,6,28,12086,0,0
WH_117141,Rural,Mid,West,Zone 3,1,0,4,5036,Rented,42,0,0,1,178,40,2009,24,0,B,4,19,28112,0,1
WH_117142,Rural,Mid,North,Zone 4,1,0,4,5557,Rented,25,0,0,1,170,39,2009,25,0,C,5,26,32065,0,1
WH_117143,Rural,Mid,North,Zone 2,0,0,3,4041,Company Owned,41,0,0,1,208,37,2009,22,0,C,5,22,29101,0,1
WH_117144,Urban,Large,West,Zone 5,6,3,3,4372,Company Owned,51,0,0,1,267,39,2009,27,0,A,3,14,34065,0,1
WH_117145,Rural,Mid,North,Zone 3,1,0,4,4747,Company Owned,32,0,0,1,118,26,2009,16,0,B+,6,27,19082,0,1
WH_117146,Urban,Large,North,Zone 6,1,0,2,3917,Rented,40,0,0,0,150,22,2009,17,0,B+,5,4,21150,0,1
WH_117147,Rural,Mid,North,Zone 3,3,0,2,3343,Rented,70,0,0,1,123,29,2003,25,0,A,4,19,31098,0,0
WH_117148,Urban,Mid,South,Zone 4,1,1,2,4019,Rented,57,0,0,0,134,20,2009,25,0,C,2,26,31087,0,1
WH_117149,Rural,Mid,North,Zone 4,0,0,3,4702,Rented,45,0,0,0,197,32,2009,33,0,B,3,26,40116,0,1
WH_117150,Rural,Mid,South,Zone 2,7,0,2,6745,Company Owned,41,1,0,1,241,32,1996,33,1,A+,2,1,46100,0,0
WH_117151,Urban,Small,West,Zone 6,6,4,2,5279,Rented,57,0,0,0,136,22,2005,26,0,A,6,8,33072,0,0
WH_117152,Rural,Large,West,Zone 6,6,0,5,4573,Rented,69,0,0,1,165,24,2005,22,0,B,3,23,28099,0,0
WH_117153,Rural,Small,East,Zone 6,5,0,7,5285,Company Owned,26,0,0,1,66,35,2003,32,0,B+,3,15,40112,0,0
WH_117154,Rural,Mid,South,Zone 4,1,0,5,5142,Company Owned,38,0,0,0,89,24,2009,4,0,A,1,26,5114,0,1
WH_117155,Rural,Small,South,Zone 6,6,0,2,5655,Rented,49,0,0,1,270,30,2013,19,0,B,4,15,22143,0,0
WH_117156,Rural,Small,North,Zone 6,5,0,2,5731,Rented,24,0,0,1,187,31,2000,24,1,A+,4,15,30065,0,0
WH_117157,Rural,Mid,West,Zone 4,0,0,6,3950,Company Owned,29,0,0,0,125,33,2009,21,0,B,3,26,26128,0,1
WH_117158,Rural,Mid,North,Zone 2,0,0,4,5483,Company Owned,42,0,0,0,190,26,2009,31,0,A+,6,12,41059,0,1
WH_117159,Urban,Large,West,Zone 5,0,0,3,4575,Rented,50,1,0,1,182,39,2009,13,0,A+,3,14,18143,0,1
WH_117160,Rural,Mid,West,Zone 4,5,0,2,5281,Rented,19,0,0,0,202,17,2020,7,0,B+,3,11,8084,0,0
WH_117161,Rural,Mid,South,Zone 4,6,0,3,3440,Company Owned,56,0,0,0,182,21,2016,19,1,C,4,26,27089,0,0
WH_117162,Rural,Large,West,Zone 6,4,0,2,5249,Company Owned,17,0,0,1,199,33,2015,12,0,A,1,23,16059,0,0
WH_117163,Rural,Mid,North,Zone 3,1,0,4,5523,Rented,69,0,0,0,93,38,2009,6,0,C,3,27,7077,0,1
WH_117164,Rural,Small,North,Zone 1,6,0,2,4566,Rented,43,0,0,1,92,34,2015,12,1,B+,4,21,14074,0,0
WH_117165,Rural,Large,North,Zone 5,4,0,2,4798,Rented,40,0,0,0,267,31,2013,15,1,B+,6,24,17099,0,0
WH_117166,Urban,Large,North,Zone 6,6,0,4,6017,Company Owned,55,0,0,1,205,23,2010,23,0,B+,3,28,29136,0,0
WH_117167,Rural,Small,West,Zone 1,1,0,5,6032,Rented,20,0,0,1,269,25,2009,24,1,A+,2,30,31126,0,1
WH_117168,Rural,Small,North,Zone 6,5,0,3,4654,Company Owned,64,0,0,1,109,34,2020,5,1,A,1,15,7142,0,0
WH_117169,Rural,Mid,West,Zone 4,3,0,2,4300,Rented,39,0,0,0,254,18,2017,9,0,C,2,11,12064,0,0
WH_117170,Rural,Small,South,Zone 6,7,0,4,5056,Rented,64,0,0,0,65,20,2006,25,0,B+,5,9,30080,0,0
WH_117171,Rural,Mid,South,Zone 3,3,0,3,4896,Company Owned,16,0,0,1,257,40,2017,15,0,A,2,19,21091,0,0
WH_117172,Rural,Mid,North,Zone 4,7,1,3,5381,Company Owned,40,0,0,1,193,33,2009,26,1,C,2,26,33108,0,1
WH_117173,Rural,Large,West,Zone 6,6,0,3,5056,Rented,45,0,0,0,76,16,2002,22,0,C,3,6,29063,0,0
WH_117174,Rural,Mid,North,Zone 4,8,0,3,4942,Rented,26,0,0,1,216,38,2014,9,0,B,2,26,11117,0,0
WH_117175,Rural,Mid,South,Zone 2,6,0,3,3978,Company Owned,39,0,0,1,93,17,2014,19,1,A+,4,1,28058,0,0
WH_117176,Rural,Large,West,Zone 5,0,0,2,4396,Company Owned,28,0,0,1,264,32,2009,18,0,A,2,14,25100,0,1
WH_117177,Urban,Large,East,Zone 5,6,0,4,3535,Rented,21,0,0,1,258,31,2000,27,1,A,3,14,36087,0,0
WH_117178,Rural,Mid,West,Zone 3,0,1,2,4030,Company Owned,48,0,0,1,242,28,2009,25,0,C,2,19,33115,0,1
WH_117179,Rural,Small,North,Zone 6,1,0,3,3762,Company Owned,39,0,0,1,123,38,2009,24,0,A,6,9,30139,0,1
WH_117180,Rural,Large,North,Zone 6,8,0,3,3999,Company Owned,40,0,0,1,82,38,2009,16,0,C,2,6,20130,0,1
WH_117181,Urban,Mid,West,Zone 2,5,1,4,4816,Company Owned,38,0,0,1,84,30,2009,22,0,A,2,12,29104,0,0
WH_117182,Rural,Small,North,Zone 6,7,2,3,3955,Rented,48,0,0,0,136,28,2009,24,0,C,4,9,30150,0,1
WH_117183,Rural,Large,West,Zone 5,1,1,4,4692,Company Owned,57,0,0,0,61,39,2009,11,0,B,2,14,12125,0,1
WH_117184,Rural,Small,West,Zone 6,2,3,4,4702,Rented,69,0,0,0,143,27,2009,5,0,B,4,9,6140,0,1
WH_117185,Rural,Small,West,Zone 6,1,0,4,5492,Rented,47,0,0,1,205,22,2009,19,0,B+,4,9,23072,0,1
WH_117186,Rural,Small,South,Zone 1,7,0,2,4517,Company Owned,20,0,0,1,193,23,2012,20,0,B+,3,21,25082,0,0
WH_117187,Rural,Large,South,Zone 6,2,0,2,4709,Company Owned,20,1,0,1,178,51,2009,5,0,C,2,23,6074,0,1
WH_117188,Rural,Large,North,Zone 5,7,0,3,4558,Company Owned,45,0,0,0,260,26,1999,38,1,C,5,24,53129,0,0
WH_117189,Rural,Large,North,Zone 5,1,0,4,4100,Rented,21,0,0,0,90,26,2009,24,0,B,4,24,30057,0,1
WH_117190,Rural,Mid,West,Zone 3,0,0,3,5221,Company Owned,42,0,0,1,110,21,2009,4,0,B,2,19,5061,0,1
WH_117191,Rural,Small,South,Zone 6,2,0,2,5946,Company Owned,22,0,0,1,201,30,2009,25,0,A,5,9,31082,0,1
WH_117192,Rural,Large,West,Zone 6,4,1,3,4677,Company Owned,48,0,0,0,249,26,2009,14,0,A,4,6,18104,0,1
WH_117193,Rural,Large,North,Zone 5,5,4,4,3009,Rented,36,1,0,0,234,22,2006,24,1,A+,2,25,31115,0,0
WH_117194,Rural,Large,West,Zone 5,7,2,3,5546,Company Owned,60,0,0,1,152,31,1997,26,1,B+,2,25,31087,0,0
WH_117195,Rural,Mid,North,Zone 2,8,3,3,6566,Rented,58,0,0,1,250,23,2010,20,0,A,6,1,25098,0,0
WH_117196,Urban,Large,West,Zone 6,8,0,6,4039,Company Owned,46,0,0,1,251,27,1996,24,0,B,2,6,27096,0,0
WH_117197,Urban,Mid,West,Zone 4,0,0,4,4229,Rented,19,0,0,1,195,33,2009,16,0,A,3,26,20065,0,1
WH_117198,Rural,Large,North,Zone 6,3,0,3,8611,Rented,37,0,0,1,243,28,2009,23,0,A,6,28,29150,0,1
WH_117199,Rural,Mid,South,Zone 4,1,5,3,6500,Rented,42,0,0,1,207,43,2009,11,0,B+,5,20,13111,0,1
WH_117200,Rural,Mid,South,Zone 4,1,0,1,5319,Rented,34,1,0,1,257,22,2009,8,0,C,2,26,10075,0,1
WH_117201,Rural,Large,North,Zone 6,8,2,2,6642,Company Owned,65,0,0,1,71,28,2009,27,0,B+,2,6,31106,0,1
WH_117202,Rural,Large,West,Zone 5,6,1,4,4415,Company Owned,59,0,0,1,89,31,2009,12,1,A+,5,14,16056,0,1
WH_117203,Rural,Small,West,Zone 6,8,1,6,4040,Company Owned,21,0,0,1,124,37,2011,12,0,B+,4,9,15112,0,0
WH_117204,Rural,Large,West,Zone 6,8,0,3,4525,Rented,70,0,0,1,163,28,2015,9,1,A+,5,29,12059,0,0
WH_117205,Rural,Mid,South,Zone 2,8,0,3,4565,Rented,24,0,0,0,217,19,2007,25,0,A,5,12,31113,0,0
WH_117206,Rural,Mid,West,Zone 2,6,0,2,7141,Company Owned,43,0,0,1,271,39,2017,6,1,A+,4,1,8149,0,0
WH_117207,Rural,Large,North,Zone 5,0,0,4,6072,Company Owned,28,0,0,1,77,25,2009,38,0,B+,2,14,47130,0,1
WH_117208,Rural,Mid,North,Zone 2,5,0,3,5458,Company Owned,18,0,0,1,64,27,1997,24,1,B+,6,1,31093,0,0
WH_117209,Rural,Small,South,Zone 6,6,0,3,5305,Rented,29,0,0,1,91,31,2001,35,1,B+,2,2,45132,0,0
WH_117210,Rural,Mid,West,Zone 4,4,0,3,3728,Rented,16,0,0,0,254,23,2009,14,0,A,3,11,17088,0,1
WH_117211,Rural,Large,North,Zone 6,6,1,5,2908,Rented,17,0,0,0,85,25,2009,5,1,A+,5,28,8084,0,1
WH_117212,Rural,Small,North,Zone 6,0,0,3,8700,Rented,56,1,1,1,161,25,2009,16,0,C,6,8,21091,0,1
WH_117213,Urban,Large,North,Zone 6,7,3,4,4909,Company Owned,70,0,0,1,138,28,2009,27,0,C,5,23,34141,0,1
WH_117214,Rural,Small,North,Zone 6,4,0,4,4170,Company Owned,63,1,0,1,219,30,2009,5,1,C,3,9,6103,0,1
WH_117215,Rural,Mid,West,Zone 2,5,1,4,5039,Company Owned,48,0,0,1,99,31,2001,25,1,A+,4,12,32131,0,0
WH_117216,Rural,Mid,West,Zone 3,8,4,2,4579,Company Owned,33,0,0,0,122,32,2016,7,0,B,3,19,9068,0,0
WH_117217,Rural,Mid,North,Zone 2,6,1,3,5132,Company Owned,45,0,0,1,180,22,2011,17,0,C,4,1,22083,0,0
WH_117218,Rural,Large,South,Zone 6,1,2,3,5060,Company Owned,56,0,0,1,174,21,2009,15,0,A+,5,29,18083,0,1
WH_117219,Rural,Large,South,Zone 5,7,0,3,3387,Company Owned,57,0,0,1,98,37,2020,4,1,B,2,25,4086,0,0
WH_117220,Rural,Mid,South,Zone 4,1,1,2,4717,Rented,27,0,0,1,190,28,2009,12,0,A+,6,26,17068,0,1
WH_117221,Rural,Small,West,Zone 1,3,2,5,5406,Rented,44,0,0,0,252,25,2017,8,0,B+,5,21,9055,0,0
WH_117222,Rural,Large,West,Zone 5,6,1,4,4783,Company Owned,21,0,0,1,131,44,2010,18,0,A,6,14,24128,0,0
WH_117223,Rural,Small,North,Zone 6,8,2,2,5015,Rented,49,0,0,0,88,28,2001,28,0,B+,2,13,33148,0,0
WH_117224,Rural,Small,South,Zone 6,1,0,2,5667,Rented,62,0,0,0,141,17,2009,5,0,B,1,2,6078,0,1
WH_117225,Rural,Small,South,Zone 1,7,0,4,5086,Company Owned,52,0,0,0,125,28,2019,5,0,C,1,21,6064,0,0
WH_117226,Rural,Large,North,Zone 6,1,0,3,5160,Company Owned,61,0,0,0,237,25,2009,20,0,B+,2,23,23084,0,1
WH_117227,Rural,Large,West,Zone 6,3,0,2,4532,Rented,31,0,0,0,270,24,2011,15,0,B+,3,6,19069,0,0
WH_117228,Urban,Large,South,Zone 6,8,0,2,5682,Rented,68,0,0,0,204,20,2000,31,0,B+,6,29,38085,0,0
WH_117229,Rural,Large,North,Zone 5,0,0,2,4658,Company Owned,46,0,0,1,234,43,2009,17,0,B,2,17,21079,0,1
WH_117230,Rural,Mid,South,Zone 2,1,0,2,5886,Rented,15,1,1,0,263,30,2009,15,1,B+,2,32,18075,0,1
WH_117231,Rural,Large,North,Zone 6,0,4,3,4822,Rented,58,0,0,1,221,28,2009,25,0,A,2,28,31118,0,1
WH_117232,Rural,Mid,South,Zone 3,1,2,2,8689,Rented,22,0,0,1,110,44,2009,4,0,B,3,27,5146,0,1
WH_117233,Rural,Large,North,Zone 5,1,1,3,4789,Rented,51,0,1,1,104,33,2009,25,0,B+,2,14,30130,0,1
WH_117234,Urban,Small,West,Zone 6,5,0,4,4482,Rented,43,0,0,1,199,26,2011,16,0,A,5,15,21078,0,0
WH_117235,Urban,Small,South,Zone 1,4,0,2,4930,Rented,64,0,0,1,254,35,2019,6,0,B+,3,21,7130,0,0
WH_117236,Rural,Mid,South,Zone 2,1,1,2,5001,Rented,25,0,1,1,221,25,2009,20,0,A+,6,32,26121,0,1
