Ware_house_ID,split,breakdown_risk,product_wg_ton,storage_issue_reported_l3m,num_refill_req_l3m,govt_check_l3m,transport_issue_l1y,wh_est_year,workers_num,dist_from_hub,Competitor_in_mkt,retail_shop_num,distributor_num,electric_supply,temp_reg_mach,flood_proof,flood_impacted,is_unrated_warehouse,wh_est_year_missing,certificate_grade,capacity_size,Location_type_Urban,wh_owner_type_Rented,zone_East,zone_South,zone_West,WH_regional_zone_Zone_1,WH_regional_zone_Zone_2,WH_regional_zone_Zone_3,WH_regional_zone_Zone_4,WH_regional_zone_Zone_5
WH_123577,train,Not High Risk,39140,33,2,19,0,2009,22,195,2,3680,16,1,0,0,0,0,1,3,2,0,0,0,1,0,0,0,1,0,0
WH_123578,train,Not High Risk,15055,11,2,13,1,2009,26,91,4,5213,68,1,0,1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0
WH_123579,train,Not High Risk,23148,18,8,26,3,2009,33,196,2,5214,23,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0
WH_123580,train,Not High Risk,8097,6,7,20,0,2009,26,213,2,4807,58,1,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0
WH_123581,train,High Risk,21075,17,8,29,3,2009,25,121,4,5497,17,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0
WH_123582,train,Not High Risk,6103,5,8,11,0,2020,33,256,5,4503,18,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0
WH_123583,test,High Risk,33069,25,8,9,0,2009,18,144,2,6534,61,0,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0
WH_123584,train,High Risk,28102,22,6,6,0,2009,17,271,4,4358,22,0,0,0,0,0,1,4,3,0,1,0,0,1,0,0,0,0,0
WH_123585,train,High Risk,27122,22,1,28,0,2009,33,84,4,5676,70,1,0,1,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0
WH_123586,train,Not High Risk,10117,8,3,28,0,2022,27,228,2,3869,22,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
WH_123587,train,Not High Risk,30135,24,4,12,0,1998,22,130,2,5652,24,1,1,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0
WH_123588,test,High Risk,40122,30,5,27,2,2003,26,165,3,5819,49,1,1,0,0,0,0,5,2,0,1,0,0,0,0,0,1,0,0
WH_123589,train,Not High Risk,35092,27,1,27,3,2009,43,63,2,7858,50,0,1,0,0,0,1,5,2,0,1,0,0,0,0,0,1,0,0
WH_123590,test,Not High Risk,15120,11,8,1,0,2013,29,260,2,6170,61,1,1,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0
WH_123591,train,Not High Risk,13136,10,6,4,2,2009,32,185,4,4952,54,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0
WH_123592,test,High Risk,21130,17,2,30,0,2009,21,180,3,4630,47,1,0,0,0,0,1,2,1,0,1,0,0,1,1,0,0,0,0
WH_123593,train,Not High Risk,23072,20,4,23,0,2008,25,141,4,4648,22,0,0,0,0,0,0,3,3,0,1,0,0,1,0,0,0,0,0
WH_123594,train,Not High Risk,21093,17,0,4,0,2009,33,81,2,5553,38,0,0,0,0,0,1,2,3,1,1,0,0,0,0,0,0,0,0
WH_123595,train,High Risk,6094,5,1,21,1,2009,22,210,2,5347,47,0,0,0,0,0,1,5,1,0,0,0,1,0,1,0,0,0,0
WH_123596,train,Not High Risk,33056,26,5,26,3,1999,23,84,4,6440,27,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0
WH_123597,train,Not High Risk,6108,5,8,28,1,2009,23,244,7,4520,63,1,0,0,0,0,1,4,3,1,1,0,0,0,0,0,0,0,0
WH_123598,train,High Risk,30067,24,7,6,0,2003,34,232,2,3818,48,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0
WH_123599,train,Not High Risk,6126,5,8,13,0,2021,27,215,2,5036,17,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
WH_123600,train,Not High Risk,19070,15,6,27,0,2012,30,166,4,3199,67,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0
WH_123601,test,Not High Risk,22140,19,5,24,0,2015,15,203,4,4327,31,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,1
WH_123602,train,Not High Risk,32082,24,5,28,0,2010,16,140,3,3805,54,0,1,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0
WH_123603,train,Not High Risk,29125,21,6,19,0,2012,22,252,3,4738,69,1,0,0,0,0,0,4,2,0,1,0,1,0,0,0,1,0,0
WH_123604,train,High Risk,34073,27,4,9,0,1998,18,122,4,4854,17,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
WH_123605,train,Not High Risk,8143,6,5,10,2,2018,26,198,3,6571,24,1,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,1
WH_123606,train,Not High Risk,31107,24,3,26,0,1999,35,120,2,3977,28,1,1,0,1,0,0,4,2,0,0,0,1,0,0,0,0,1,0
WH_123607,train,Not High Risk,9121,7,1,6,0,2009,36,174,2,4754,32,1,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0
WH_123608,train,High Risk,25055,20,5,26,0,2010,25,110,2,5234,46,1,1,0,0,0,0,5,2,0,0,0,1,0,0,0,0,1,0
WH_123609,train,High Risk,44062,31,3,28,0,2000,16,260,3,3964,61,0,1,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0
WH_123610,train,Not High Risk,6072,5,2,28,3,2009,31,269,2,3916,65,1,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0
WH_123611,train,High Risk,24127,18,3,23,4,2008,36,193,2,4296,18,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
WH_123612,train,High Risk,34137,28,2,23,0,2009,56,176,2,4474,57,1,0,0,0,0,1,2,3,0,0,0,0,1,0,0,0,0,0
WH_123613,train,High Risk,22101,16,3,13,0,2010,39,175,3,4561,32,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
WH_123614,train,Not High Risk,12132,9,4,26,0,2013,30,83,3,5038,30,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0
WH_123615,train,Not High Risk,4060,4,0,25,0,2009,20,221,4,4564,46,1,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,1
WH_123616,train,Not High Risk,20062,16,5,10,2,2009,38,74,2,5059,49,1,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,1
WH_123617,train,High Risk,28061,24,1,26,0,2009,20,216,2,7143,35,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,1,0
WH_123618,train,Not High Risk,23072,19,7,2,2,2015,40,78,2,7221,70,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0
WH_123619,test,High Risk,14095,11,0,1,0,2009,35,145,3,5519,70,1,0,0,1,0,1,5,2,0,0,0,0,0,0,1,0,0,0
WH_123620,test,High Risk,24058,19,3,19,2,2008,17,260,3,3034,46,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,1,0,0
WH_123621,train,Not High Risk,4142,4,3,9,2,2009,22,93,4,4034,45,1,0,0,0,0,1,3,1,1,0,0,0,1,0,0,0,0,0
WH_123622,train,High Risk,37081,30,4,30,0,2004,27,156,5,4572,41,1,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0
WH_123623,train,High Risk,50082,37,8,27,0,1999,30,223,3,6079,53,1,0,0,0,0,0,4,2,0,1,0,0,0,0,0,1,0,0
WH_123624,train,High Risk,23094,20,4,31,0,2010,32,202,3,5005,38,1,0,0,0,0,0,3,1,0,1,0,0,1,1,0,0,0,0
WH_123625,train,High Risk,28110,25,3,14,0,2000,32,171,4,4676,17,1,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,1
WH_123626,train,High Risk,6136,5,1,12,0,2009,30,134,9,3064,35,1,0,0,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0
WH_123627,test,High Risk,21079,16,7,6,1,2008,22,261,3,3437,39,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
WH_123628,train,High Risk,17118,12,7,31,0,2016,28,100,3,3863,30,1,0,0,0,0,0,4,1,0,1,0,0,0,1,0,0,0,0
WH_123629,train,Not High Risk,19070,16,1,16,0,2009,32,138,2,5290,54,1,0,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0
WH_123630,train,High Risk,31145,25,7,29,0,2003,23,104,2,4425,20,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
WH_123631,train,High Risk,18141,15,1,4,2,2009,27,118,2,5237,26,1,0,0,1,0,1,2,3,0,1,0,0,0,0,0,0,0,0
WH_123632,train,High Risk,29151,23,4,2,2,2009,29,177,2,5353,33,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
WH_123633,train,Not High Risk,24080,19,0,19,0,2009,27,210,4,5073,25,1,0,0,0,0,1,5,2,0,0,0,0,1,0,0,1,0,0
WH_123634,train,High Risk,21078,16,5,22,1,2011,28,120,2,8718,35,0,1,0,0,0,0,4,2,1,0,0,1,0,0,1,0,0,0
WH_123635,test,High Risk,21144,18,5,28,1,2009,57,79,6,6106,56,1,1,0,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0
WH_123636,test,Not High Risk,5081,4,3,30,0,2021,28,249,3,5560,30,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
WH_123637,train,Not High Risk,24081,17,6,19,0,2011,17,124,3,5081,31,0,1,0,0,0,0,5,2,0,0,0,0,1,0,0,1,0,0
WH_123638,train,Not High Risk,45104,34,5,28,0,2006,39,179,3,6684,61,1,1,0,1,0,0,5,3,0,1,0,0,0,0,0,0,0,0
WH_123639,train,High Risk,12087,10,2,6,0,2009,31,169,4,3610,63,1,0,0,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0
WH_123640,train,High Risk,15101,11,2,19,1,2009,23,224,5,3483,48,1,0,0,0,0,1,4,2,0,1,0,0,1,0,0,1,0,0
WH_123641,test,Not High Risk,24116,17,6,28,0,2015,24,173,3,4842,42,0,1,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0
WH_123642,test,High Risk,44064,36,5,26,0,2003,30,107,3,4875,61,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0
WH_123643,test,Not High Risk,19141,15,5,19,1,2009,31,250,4,3277,66,1,1,0,0,0,1,1,2,0,1,0,0,1,0,0,1,0,0
WH_123644,train,Not High Risk,40126,33,8,22,1,2001,33,110,3,5060,44,1,0,0,0,0,0,3,2,0,1,0,0,0,0,1,0,0,0
WH_123645,train,High Risk,36103,30,5,28,0,2004,24,184,3,4267,53,1,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0
WH_123646,train,High Risk,32117,24,1,23,0,2009,18,269,2,3798,54,0,0,0,0,0,1,4,3,0,1,0,0,0,0,0,0,0,0
WH_123647,test,High Risk,32068,26,1,5,0,2009,28,206,2,5692,25,1,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,1
WH_123648,train,Not High Risk,21121,17,6,25,0,2010,29,147,2,5042,20,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1
WH_123649,test,Not High Risk,29120,25,3,23,0,2003,24,119,3,4082,41,0,0,0,0,0,0,3,3,0,1,0,0,1,0,0,0,0,0
WH_123650,train,High Risk,14104,10,5,11,1,2014,15,103,3,5991,39,0,1,0,0,0,0,5,2,1,1,0,0,1,0,0,0,1,0
WH_123651,test,High Risk,35056,25,1,17,0,2009,19,154,5,4501,68,0,1,0,0,0,1,1,3,1,1,0,0,0,0,0,0,0,1
WH_123652,test,Not High Risk,10069,9,4,26,2,2009,27,214,3,4102,37,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0
WH_123653,test,High Risk,13106,9,4,14,0,2016,29,99,3,5059,54,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1
WH_123654,train,High Risk,22062,19,2,23,0,2009,42,185,3,7260,62,1,0,0,0,0,1,3,3,0,1,0,0,0,0,0,0,0,0
WH_123655,train,Not High Risk,24061,18,4,10,1,2011,19,200,4,4763,44,0,1,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,1
WH_123656,test,High Risk,36136,26,7,24,0,2006,28,194,3,5441,50,1,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1
WH_123657,test,Not High Risk,12069,9,4,14,0,2014,23,215,2,5512,64,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1
WH_123658,train,Not High Risk,19091,15,4,19,0,2012,25,233,2,4258,22,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,1,0,0
WH_123659,test,High Risk,24148,21,5,19,2,1996,37,224,2,3294,40,0,0,0,0,0,0,3,2,0,1,0,1,0,0,0,1,0,0
WH_123660,train,Not High Risk,33117,26,5,2,2,2009,20,269,3,5667,31,0,1,0,0,0,1,4,1,0,1,0,0,1,0,0,0,0,0
WH_123661,train,Not High Risk,29066,23,8,16,0,1998,26,246,3,4405,42,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0
WH_123662,train,High Risk,16069,14,0,23,4,2009,24,271,2,6238,49,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0
WH_123663,train,Not High Risk,25076,20,1,3,0,2009,18,79,5,3917,60,0,0,0,0,0,1,3,1,1,1,0,0,0,1,0,0,0,0
WH_123664,train,High Risk,41070,34,0,1,1,2009,36,167,3,4566,49,1,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0,0
WH_123665,train,High Risk,42096,31,5,29,0,2004,35,271,1,5917,25,1,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0
WH_123666,train,High Risk,17136,14,0,28,0,2009,35,250,2,5136,33,1,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0
WH_123667,test,Not High Risk,18073,15,4,6,0,2007,28,245,3,4065,21,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
WH_123668,train,High Risk,49080,39,4,11,0,2000,27,60,4,5199,31,1,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,1,0
WH_123669,train,Not High Risk,30111,24,7,24,1,2002,30,68,2,5317,39,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1
WH_123670,train,Not High Risk,31118,25,7,14,0,1998,29,95,2,6833,70,1,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,1
WH_123671,train,High Risk,26145,21,5,11,0,2013,20,169,4,3555,46,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0
WH_123672,test,High Risk,43124,33,6,21,0,2000,31,174,2,6303,65,1,1,0,0,0,0,5,1,1,1,0,1,0,1,0,0,0,0
WH_123673,test,Not High Risk,5132,0,3,13,0,2023,29,85,2,4499,35,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
WH_123674,train,Not High Risk,24118,19,4,26,0,2009,27,106,5,5138,57,1,0,0,1,0,1,4,2,0,0,0,1,0,0,0,0,1,0
WH_123675,train,Not High Risk,8149,6,0,9,4,2009,33,64,2,6729,64,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0
WH_123676,train,Not High Risk,28090,20,7,23,0,2009,31,166,2,4449,19,1,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0
WH_123677,train,Not High Risk,20103,15,7,14,0,2007,31,257,3,5442,64,0,1,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,1
WH_123678,train,High Risk,27099,21,4,8,5,2009,28,214,4,4020,64,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
WH_123679,test,Not High Risk,16104,14,1,9,0,2009,18,55,3,4745,34,1,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0
WH_123680,train,Not High Risk,29074,21,7,21,0,2013,17,112,3,5584,26,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
WH_123681,train,Not High Risk,36128,29,4,4,0,2000,23,256,4,4832,34,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
WH_123682,train,Not High Risk,19087,15,3,9,2,2009,39,264,4,4927,42,1,1,0,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0
WH_123683,train,Not High Risk,38102,32,3,13,0,2005,24,59,3,5785,32,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
WH_123684,train,Not High Risk,31106,22,5,13,0,2008,18,263,4,3773,51,0,1,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0
WH_123685,train,High Risk,22087,17,6,11,1,2010,22,212,4,4398,32,0,1,0,0,0,0,5,2,0,1,0,0,1,0,0,0,1,0
WH_123686,train,High Risk,8124,6,3,14,1,2016,22,182,2,5480,62,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1
WH_123687,test,High Risk,28091,23,0,11,1,2009,24,215,3,4483,61,0,0,0,0,0,1,4,2,0,1,0,0,1,0,0,0,1,0
WH_123688,train,High Risk,30069,24,7,23,0,2002,13,157,2,5406,64,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0
WH_123689,train,High Risk,11100,9,0,24,0,2009,27,258,4,5940,40,1,0,0,0,0,1,5,3,0,0,0,0,1,0,0,0,0,1
WH_123690,train,Not High Risk,12119,9,5,29,1,2009,43,257,2,5175,45,1,1,0,0,0,1,1,3,0,1,0,1,0,0,0,0,0,0
WH_123691,train,Not High Risk,4125,4,8,11,0,2009,42,126,4,4248,21,1,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,1,0
WH_123692,train,Not High Risk,31098,24,0,17,3,2009,24,260,3,5460,48,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,1
WH_123693,train,Not High Risk,32119,24,7,32,0,2002,22,159,2,4164,33,1,0,0,0,0,0,4,2,0,1,0,1,0,0,1,0,0,0
WH_123694,train,Not High Risk,18068,14,8,27,0,2011,32,109,5,4271,49,1,0,0,1,0,0,3,2,0,0,0,0,1,0,0,1,0,0
WH_123695,train,High Risk,13109,11,1,19,0,2009,25,87,4,3896,29,1,0,0,0,0,1,3,2,0,0,0,0,1,0,0,1,0,0
WH_123696,train,Not High Risk,6088,5,7,23,1,2022,25,227,3,5296,38,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
WH_123697,test,High Risk,23079,17,2,9,0,2009,24,245,2,5954,29,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
WH_123698,train,High Risk,26150,19,0,29,0,2009,29,57,2,5593,45,1,0,0,0,0,1,4,3,0,1,0,1,0,0,0,0,0,0
WH_123699,train,High Risk,20085,15,0,26,0,2009,34,111,2,5455,55,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,1,0
WH_123700,test,High Risk,12145,9,0,23,0,2009,22,95,4,4025,36,0,0,0,0,0,1,4,3,0,1,0,0,0,0,0,0,0,0
WH_123701,test,High Risk,33103,26,8,3,0,1997,32,168,2,4197,60,1,1,0,0,0,0,4,1,0,1,0,0,0,1,0,0,0,0
WH_123702,train,High Risk,16089,12,7,26,0,2009,26,92,2,3767,35,1,1,0,0,0,1,5,2,0,0,0,0,1,0,0,0,1,0
WH_123703,train,High Risk,16151,12,4,14,1,2013,34,79,2,7542,64,1,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,1
WH_123704,train,High Risk,11056,9,8,29,1,2019,24,216,4,5947,22,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
WH_123705,train,High Risk,27082,24,1,9,0,2009,29,201,5,4587,19,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
WH_123706,test,Not High Risk,23065,19,5,14,0,2008,32,234,4,4777,31,1,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,1
WH_123707,train,Not High Risk,53084,38,4,23,0,2006,41,193,4,4075,61,1,1,0,1,0,0,5,3,0,0,0,0,1,0,0,0,0,0
WH_123708,train,High Risk,31113,24,6,11,0,1996,45,197,2,6082,33,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0
WH_123709,train,Not High Risk,9060,7,7,27,0,2022,29,227,4,4633,64,1,0,0,0,0,0,1,2,0,1,0,1,0,0,0,1,0,0
WH_123710,train,Not High Risk,39127,32,4,14,1,2006,35,78,3,4488,53,0,1,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,1
WH_123711,train,High Risk,29105,22,1,11,1,2009,29,223,3,5153,50,1,0,1,0,0,1,1,2,0,0,0,0,1,0,0,0,1,0
WH_123712,train,Not High Risk,24080,20,5,31,1,2009,24,83,3,5069,60,0,1,0,0,0,1,3,1,0,1,0,0,0,1,0,0,0,0
WH_123713,train,Not High Risk,14149,11,7,6,0,2017,36,158,5,4214,19,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
WH_123714,train,Not High Risk,13132,11,0,11,1,2009,38,65,3,4890,30,1,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,1,0
WH_123715,train,High Risk,20069,17,3,26,3,2009,22,115,4,4765,52,1,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0,1,0
WH_123716,test,High Risk,19095,14,1,1,0,2009,23,264,3,3907,56,1,0,0,0,0,1,1,2,0,1,0,1,0,0,1,0,0,0
WH_123717,train,High Risk,40079,29,1,29,0,2009,36,66,2,5335,69,1,0,0,1,0,1,1,3,0,1,0,1,0,0,0,0,0,0
WH_123718,train,High Risk,32089,25,5,26,1,2003,40,183,3,7215,45,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0
WH_123719,train,Not High Risk,9102,7,1,12,0,2009,28,72,4,4913,53,1,0,0,0,0,1,4,2,0,1,0,0,1,0,1,0,0,0
WH_123720,train,Not High Risk,13114,10,6,12,2,2009,19,75,3,4962,51,0,1,0,0,0,1,5,2,0,0,0,0,0,0,1,0,0,0
WH_123721,train,Not High Risk,36078,27,8,26,1,2000,26,89,3,6265,61,1,1,1,1,0,0,4,2,1,0,0,0,0,0,0,0,1,0
WH_123722,test,High Risk,29077,24,8,4,1,1999,29,134,2,5450,15,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
WH_123723,test,High Risk,22074,18,4,12,0,2012,22,265,5,5417,38,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0
WH_123724,train,Not High Risk,29086,25,5,27,0,1998,30,197,2,3989,59,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0
WH_123725,train,Not High Risk,5072,4,3,23,4,2009,42,211,3,4825,53,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0
WH_123726,train,Not High Risk,19131,14,5,26,1,2018,26,113,2,4067,16,1,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,1,0
WH_123727,train,High Risk,16099,12,5,7,0,2013,16,86,2,5531,70,1,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0
WH_123728,test,Not High Risk,42133,32,1,26,1,2009,43,206,2,6669,42,1,0,0,0,0,1,4,2,0,0,0,0,1,0,0,0,1,0
WH_123729,train,High Risk,37070,28,0,12,0,2009,18,122,4,3566,52,0,0,0,0,0,1,4,2,0,1,0,0,0,0,1,0,0,0
WH_123730,train,Not High Risk,20107,16,3,23,0,2013,34,166,2,5759,57,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0
WH_123731,train,Not High Risk,6072,0,3,11,0,2021,39,183,2,5042,50,1,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,1,0
WH_123732,train,High Risk,19088,14,6,3,2,2013,26,96,4,3810,28,0,1,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0
WH_123733,train,High Risk,27095,23,0,25,0,2009,32,185,2,4142,31,1,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,1
WH_123734,train,Not High Risk,17080,12,4,26,0,2016,32,89,4,3202,36,1,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,1,0
WH_123735,train,High Risk,38123,32,5,28,0,2002,37,123,4,4364,45,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
WH_123736,train,High Risk,30098,24,5,24,3,1997,30,107,4,4811,64,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1
WH_123737,train,Not High Risk,4074,4,8,11,0,2020,20,160,4,8353,53,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,1,0
WH_123738,test,High Risk,24064,17,5,25,0,2010,29,205,3,4670,34,1,1,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,1
WH_123739,train,Not High Risk,11148,8,5,17,0,2019,26,176,3,4824,61,0,1,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,1
WH_123740,train,High Risk,34059,27,4,19,0,2005,19,134,3,5716,33,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,1,0,0
WH_123741,train,Not High Risk,35150,29,5,9,0,2005,40,240,3,5502,33,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
WH_123742,test,Not High Risk,4118,4,1,6,1,2009,20,193,4,3792,59,0,0,0,0,0,1,3,3,0,1,0,0,0,0,0,0,0,0
WH_123743,train,Not High Risk,9134,7,7,23,0,2019,22,262,2,4533,45,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0
WH_123744,train,Not High Risk,25140,18,0,32,0,2009,19,151,2,4767,46,0,0,0,0,0,1,1,2,0,1,0,1,0,0,1,0,0,0
WH_123745,test,Not High Risk,6061,5,7,25,0,2019,33,63,2,4594,53,0,1,0,1,0,0,3,3,0,0,0,1,0,0,0,0,0,1
WH_123746,train,High Risk,27142,20,3,24,1,2010,27,67,4,5714,32,1,1,0,1,0,0,5,3,0,1,0,0,0,0,0,0,0,1
WH_123747,train,High Risk,29113,23,7,24,0,2006,32,96,4,4703,25,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1
WH_123748,train,Not High Risk,22101,19,0,12,0,2009,19,139,2,3304,67,1,0,0,0,0,1,2,2,0,1,0,1,0,0,1,0,0,0
WH_123749,test,High Risk,17107,14,8,15,0,2008,30,256,4,4990,42,1,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0
WH_123750,train,High Risk,28115,22,7,13,0,2010,26,190,2,4630,40,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
WH_123751,test,High Risk,21088,16,0,27,3,2009,36,212,4,8952,57,1,0,0,0,0,1,4,2,0,1,0,0,1,0,0,1,0,0
WH_123752,train,High Risk,25067,20,1,32,0,2009,30,203,4,5023,18,1,0,0,1,0,1,5,2,0,0,0,1,0,0,1,0,0,0
WH_123753,train,High Risk,23134,19,4,14,3,2009,36,177,6,4548,18,1,1,0,0,0,1,3,3,0,1,0,0,1,0,0,0,0,1
WH_123754,train,High Risk,28091,23,8,11,0,2000,42,155,2,3199,37,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0
WH_123755,train,High Risk,14142,12,8,26,4,2009,39,109,3,3529,50,1,1,0,0,0,1,3,2,0,1,0,0,0,0,0,0,1,0
WH_123756,train,Not High Risk,5112,4,4,23,0,2009,27,195,3,4001,31,1,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0
WH_123757,train,Not High Risk,28079,19,6,19,0,2015,43,244,3,4173,62,1,1,0,0,0,0,4,2,0,0,0,1,0,0,0,1,0,0
WH_123758,train,Not High Risk,31076,24,6,1,0,2002,19,246,2,6915,53,0,1,0,0,0,0,4,2,0,1,0,0,1,0,1,0,0,0
