Ware_house_ID,product_wg_ton,num_refill_req_l3m,transport_issue_l1y,wh_breakdown_l3m
WH_120082,7059,2,5,6
WH_120083,9103,5,2,3
WH_120084,28067,3,0,2
WH_120085,14097,4,0,4
WH_120086,34079,0,2,3
WH_120087,23125,0,0,2
WH_120088,18072,0,4,2
WH_120089,40082,3,1,2
WH_120090,33128,0,0,5
WH_120091,32093,4,0,3
WH_120092,26061,7,0,5
WH_120093,35106,3,0,2
WH_120094,8069,5,1,1
WH_120095,23086,5,4,2
WH_120096,34066,4,2,2
WH_120097,55095,4,0,5
WH_120098,7114,4,0,3
WH_120099,47134,7,0,2
WH_120100,29067,1,0,3
WH_120101,25082,6,0,2
WH_120102,36117,2,1,6
WH_120103,35087,6,0,2
WH_120104,22085,0,2,2
WH_120105,10125,6,1,6
WH_120106,23058,4,0,6
WH_120107,22075,1,0,6
WH_120108,15073,6,0,2
WH_120109,29091,3,1,2
WH_120110,6104,0,3,6
WH_120111,29101,6,2,4
WH_120112,14086,2,3,2
WH_120113,11126,7,0,2
WH_120114,19074,6,3,3
WH_120115,17077,6,3,4
WH_120116,26089,8,0,3
WH_120117,49064,3,0,2
WH_120118,25124,3,3,3
WH_120119,29112,4,0,2
WH_120120,43107,8,0,4
WH_120121,28135,3,1,4
WH_120122,33130,4,0,4
WH_120123,10117,2,0,1
WH_120124,31061,4,1,5
WH_120125,7107,2,0,3
WH_120126,5061,6,2,2
WH_120127,33123,2,1,4
WH_120128,40135,1,0,3
WH_120129,53140,0,0,6
WH_120130,10132,8,0,2
WH_120131,16104,8,4,5
WH_120132,21065,5,3,6
WH_120133,14092,1,1,4
WH_120135,5082,4,1,1
WH_120136,11068,6,1,6
WH_120137,16123,7,4,6
WH_120138,22142,4,0,5
WH_120139,6132,5,0,1
WH_120140,23084,8,0,2
WH_120141,31139,6,0,2
WH_120142,15121,5,0,2
WH_120143,22145,3,0,4
WH_120144,38078,5,0,4
WH_120145,15080,8,1,2
WH_120146,26118,7,0,6
WH_120147,24129,7,2,3
WH_120148,19114,7,1,2
WH_120149,20075,1,1,4
WH_120150,15137,0,3,6
WH_120151,17109,2,5,3
WH_120152,31114,5,0,2
WH_120153,31136,4,1,4
WH_120154,20081,6,0,6
WH_120155,26089,7,2,2
WH_120156,6066,0,0,1
WH_120157,6084,5,1,2
WH_120158,16136,5,0,2
WH_120159,18141,8,0,3
WH_120160,6063,3,0,1
WH_120162,11129,1,0,6
WH_120163,27125,8,2,6
WH_120164,48083,0,0,3
WH_120165,26080,4,1,2
WH_120166,7096,0,0,2
WH_120167,8129,5,0,1
WH_120168,31076,2,0,4
WH_120169,28112,3,3,5
WH_120170,11096,7,1,3
WH_120171,18102,1,0,4
WH_120172,8146,2,1,2
WH_120173,20098,6,4,5
WH_120174,12088,1,0,3
WH_120175,28061,7,0,5
WH_120176,29138,8,0,3
WH_120178,19147,6,0,3
WH_120179,21056,8,0,5
WH_120180,47128,5,0,3
WH_120181,40060,0,0,4
WH_120182,23120,8,0,6
WH_120183,26068,4,1,6
WH_120184,14079,8,1,3
WH_120185,22149,1,0,4
WH_120186,29107,1,1,5
WH_120187,15068,7,0,3
WH_120188,34086,1,1,6
WH_120189,45064,0,0,5
WH_120190,40064,7,1,4
WH_120191,17092,8,1,3
WH_120192,28149,2,0,4
WH_120193,16104,0,5,5
WH_120194,31094,8,0,2
WH_120195,21100,1,0,6
WH_120196,6113,1,3,1
WH_120197,4134,5,2,1
WH_120198,22113,6,0,4
WH_120199,17123,6,0,4
WH_120200,16080,5,0,6
WH_120201,26124,0,0,2
WH_120202,22101,2,0,6
WH_120203,41141,0,1,2
WH_120204,39121,8,0,2
WH_120205,8146,5,0,5
WH_120206,28122,1,1,1
WH_120207,27131,5,0,3
WH_120208,32095,3,0,4
WH_120209,25068,3,0,4
WH_120210,28068,5,2,4
WH_120211,24079,0,0,3
WH_120212,9148,3,1,6
WH_120213,33086,1,0,3
WH_120214,25139,2,0,6
WH_120215,6117,2,0,6
WH_120216,49118,0,0,6
WH_120217,36097,5,0,4
WH_120218,23103,6,1,2
WH_120219,32140,0,0,5
WH_120220,25149,1,0,2
WH_120221,21115,0,0,6
WH_120222,29092,2,0,2
WH_120223,45088,3,0,4
WH_120224,28142,1,0,4
WH_120225,20126,6,0,5
WH_120226,8098,5,5,3
WH_120227,20137,5,1,3
WH_120228,21145,2,0,2
WH_120229,6137,3,0,2
WH_120230,32151,0,0,2
WH_120231,6138,6,0,1
WH_120232,36062,1,0,5
WH_120233,46099,2,0,3
WH_120234,36132,6,0,5
WH_120235,16063,8,0,5
WH_120236,24104,0,0,4
WH_120237,40107,7,0,2
WH_120238,17086,3,0,6
WH_120239,6131,2,0,2
WH_120240,14073,5,0,4
WH_120241,14103,1,0,3
WH_120242,5112,7,1,1
WH_120243,29058,1,0,3
WH_120244,14111,3,1,2
WH_120245,21091,5,3,3
WH_120246,45096,5,0,3
WH_120247,17114,2,0,1
WH_120248,31070,7,2,2
WH_120249,6058,1,3,1
WH_120250,5106,6,2,2
WH_120251,7117,7,0,5
WH_120252,43082,1,0,6
WH_120253,38102,0,0,5
WH_120254,9059,8,0,3
WH_120255,29068,1,0,4
WH_120256,9110,4,0,6
WH_120257,6142,3,3,1
WH_120258,15101,2,1,5
WH_120259,16065,5,1,3
WH_120260,26104,5,0,5
WH_120261,41123,7,0,5
WH_120262,30101,2,0,4
WH_120263,7074,8,1,6
WH_120264,11061,8,2,1
WH_120265,15085,1,2,6
WH_120266,33057,5,1,2
WH_120267,28126,5,1,2
WH_120268,12126,4,3,1
WH_120269,28146,8,1,3
WH_120270,42094,3,0,2
WH_120271,51068,5,0,5
WH_120272,28064,5,1,3
WH_120273,17091,4,0,1
WH_120274,24147,5,0,1
WH_120275,13115,7,0,4
WH_120276,46080,0,0,6
WH_120277,32108,6,4,2
WH_120278,44085,5,0,4
WH_120279,5063,8,3,2
WH_120280,5110,4,2,5
WH_120281,41143,4,0,3
WH_120282,7076,6,0,1
WH_120283,24143,8,0,3
WH_120284,45117,2,1,6
WH_120286,43134,8,1,2
WH_120287,18080,4,0,5
WH_120288,17069,5,0,2
WH_120289,45118,3,0,6
WH_120290,27118,3,0,2
WH_120291,31131,1,5,2
WH_120292,14109,5,2,5
WH_120293,17096,4,0,3
WH_120294,38099,6,1,2
WH_120295,42146,7,0,2
WH_120296,22092,7,0,3
WH_120297,27109,0,0,5
WH_120299,46109,8,2,2
WH_120300,24097,0,0,4
WH_120301,5128,6,0,2
WH_120302,37078,1,0,6
WH_120303,21077,4,2,4
WH_120304,11077,6,0,3
WH_120305,28104,5,0,5
WH_120306,28110,6,0,2
WH_120307,9103,6,0,3
WH_120308,7134,6,0,2
WH_120309,5072,6,0,1
WH_120310,24060,5,1,3
WH_120311,20097,8,0,4
WH_120312,27149,4,0,2
WH_120313,33130,8,1,6
WH_120314,32098,4,0,5
WH_120315,14108,8,1,3
WH_120317,28132,6,1,3
WH_120318,6082,0,0,2
WH_120319,16145,2,0,2
WH_120320,44098,5,2,4
WH_120321,38076,0,0,5
WH_120322,21117,5,0,4
WH_120324,7121,8,1,1
WH_120325,22143,0,0,1
WH_120326,32104,1,0,2
WH_120327,29139,4,1,6
WH_120328,29139,7,0,3
WH_120329,22136,3,0,2
WH_120330,34143,1,1,2
WH_120331,7111,8,0,2
WH_120333,44058,0,0,4
WH_120334,20134,1,2,3
WH_120335,6088,0,2,3
WH_120336,11061,6,0,1
WH_120337,28070,5,0,5
WH_120338,23100,4,3,4
WH_120339,43100,8,0,3
WH_120340,9143,4,0,2
WH_120341,36075,1,1,6
WH_120342,23116,7,0,3
WH_120343,5078,1,0,1
WH_120344,48071,4,4,3
WH_120345,12071,4,0,3
WH_120346,32118,5,0,2
WH_120347,22146,4,0,4
WH_120348,37101,6,1,5
WH_120349,17092,8,1,5
WH_120350,38106,3,0,5
WH_120351,43074,5,1,2
WH_120352,7106,0,0,2
WH_120353,27093,1,2,5
WH_120354,5082,5,0,2
WH_120355,22075,1,4,2
WH_120356,18070,4,1,4
WH_120357,28123,3,0,3
WH_120359,32084,7,1,5
WH_120360,15110,4,3,4
WH_120361,16088,5,0,3
WH_120362,15150,3,0,5
WH_120363,39099,6,0,4
WH_120364,25075,5,0,4
WH_120365,40114,1,0,4
WH_120366,46151,4,0,3
WH_120367,5099,4,0,2
WH_120368,25150,2,0,5
WH_120369,14079,0,1,2
WH_120370,40148,5,0,4
WH_120371,17098,7,3,4
WH_120372,22146,1,0,5
WH_120373,12144,7,0,3
WH_120374,19071,2,3,2
WH_120375,40114,1,0,6
WH_120376,26151,6,0,5
WH_120377,9142,4,1,6
WH_120378,12146,5,0,3
WH_120379,35086,5,2,5
WH_120380,16071,4,0,5
WH_120381,19107,1,0,2
WH_120382,19070,5,0,1
WH_120383,6066,1,2,2
WH_120384,12122,5,1,1
WH_120385,40111,8,1,2
WH_120386,34083,7,0,2
WH_120387,15092,1,0,4
WH_120388,19058,6,4,6
WH_120389,26080,2,0,6
WH_120390,32094,2,0,6
WH_120391,49133,6,1,4
WH_120392,34149,5,0,2
WH_120393,14116,0,3,6
WH_120394,30087,8,0,3
WH_120395,21139,0,4,3
WH_120396,31141,5,0,5
WH_120397,7086,6,0,2
WH_120398,29105,1,1,4
WH_120399,5115,1,0,1
WH_120400,21090,6,0,3
WH_120401,9091,5,0,2
WH_120402,7066,8,2,6
WH_120403,32116,7,0,2
WH_120404,19151,3,0,2
WH_120405,18141,7,1,5
WH_120406,52131,5,0,4
WH_120407,9123,3,0,1
WH_120408,22101,8,3,2
WH_120410,14127,4,0,1
WH_120411,6118,0,0,3
WH_120412,32094,0,0,2
WH_120413,27150,0,0,4
WH_120414,10079,5,0,3
WH_120415,8059,1,3,1
WH_120416,25079,8,0,5
WH_120417,21078,2,0,3
WH_120418,24114,2,0,5
WH_120419,22076,4,0,4
WH_120420,5078,0,3,2
WH_120421,31107,5,0,6
WH_120422,23085,0,0,2
WH_120423,41056,6,1,4
WH_120424,29078,4,1,5
WH_120425,31093,7,0,2
WH_120426,11086,3,0,3
WH_120427,7083,7,0,2
WH_120428,9058,6,0,2
WH_120429,25091,4,1,3
WH_120430,18090,8,1,4
WH_120431,11126,4,1,4
WH_120432,18066,5,0,2
WH_120433,11060,0,0,6
WH_120435,6069,1,2,2
WH_120436,11070,7,0,2
WH_120437,15102,0,0,3
WH_120438,22092,1,3,2
WH_120439,13096,5,3,5
WH_120440,16125,1,5,6
WH_120441,23139,3,1,4
WH_120442,24136,6,1,4
WH_120443,45081,5,0,3
WH_120444,18119,5,0,2
WH_120445,22122,0,0,6
WH_120446,16076,5,0,5
WH_120447,40121,5,1,2
WH_120448,24129,4,1,5
WH_120449,4069,5,2,2
WH_120450,27111,5,0,4
WH_120451,22130,6,0,2
WH_120452,6073,2,2,3
WH_120453,6129,5,0,3
WH_120454,5107,1,1,1
WH_120455,31124,4,2,3
WH_120456,33114,2,0,4
WH_120457,12104,2,1,2
WH_120458,11107,1,0,5
WH_120459,31116,0,0,5
WH_120460,40069,3,0,4
WH_120461,27084,7,1,5
WH_120462,31077,4,0,4
WH_120463,23115,4,0,3
WH_120464,30115,6,1,5
WH_120465,40117,8,1,3
WH_120466,28118,3,0,3
WH_120467,24096,7,3,2
WH_120468,27074,4,0,2
WH_120469,30091,0,1,4
WH_120471,47103,1,0,2
WH_120472,12072,4,0,4
WH_120473,29092,6,0,5
WH_120474,6069,1,0,6
WH_120475,17115,1,2,2
WH_120476,17139,1,0,5
WH_120477,49061,1,0,2
WH_120478,20137,6,0,6
WH_120479,6072,4,0,3
WH_120480,24116,6,5,6
WH_120481,6150,7,0,6
WH_120482,7091,5,0,2
WH_120483,19073,1,2,4
WH_120484,15129,8,3,3
WH_120485,13148,1,0,2
WH_120486,37093,5,0,6
WH_120487,8072,0,0,2
WH_120488,5091,8,0,2
WH_120489,52128,7,0,6
WH_120490,36059,3,0,2
WH_120491,15106,3,2,6
WH_120492,29117,7,0,4
WH_120493,7081,4,0,2
WH_120494,23143,2,1,3
WH_120495,30129,5,0,5
WH_120496,31091,7,0,5
WH_120497,17149,5,2,6
WH_120498,52136,0,0,5
WH_120499,30089,0,0,5
WH_120500,52145,2,1,2
WH_120501,7117,8,0,4
WH_120502,16108,3,2,3
WH_120503,18146,5,1,4
WH_120504,23079,4,2,4
WH_120505,31111,5,0,5
WH_120506,51098,4,0,4
WH_120507,24077,8,0,4
WH_120508,5142,1,0,3
WH_120509,28098,0,0,4
WH_120510,28114,3,0,5
WH_120511,27070,4,1,3
WH_120512,29085,6,0,2
WH_120513,12098,3,0,5
WH_120514,23098,2,0,6
WH_120515,22128,6,2,3
WH_120516,15148,4,3,1
WH_120517,21114,0,1,6
WH_120518,12132,3,3,4
WH_120519,19064,0,0,1
WH_120520,15082,4,0,1
WH_120521,6069,8,1,2
WH_120522,24151,8,0,3
WH_120523,19124,6,0,2
WH_120524,13067,2,0,4
WH_120525,12130,1,0,4
WH_120526,30147,6,0,2
WH_120527,7120,6,2,4
WH_120528,24069,3,4,2
WH_120529,9077,7,1,2
WH_120530,19090,5,0,5
WH_120531,24142,4,2,5
WH_120532,9144,3,0,1
WH_120533,40091,5,0,3
WH_120534,21140,4,0,6
WH_120535,30122,6,3,2
WH_120536,8059,5,0,1
WH_120537,45109,1,2,3
WH_120538,17059,3,2,6
WH_120539,33129,6,2,6
WH_120540,37146,1,0,6
WH_120541,31109,6,1,6
WH_120542,36103,1,0,5
WH_120543,31094,6,0,6
WH_120544,48117,5,4,6
WH_120545,38064,6,1,6
WH_120546,32143,5,0,3
WH_120547,18107,0,3,5
WH_120548,17056,7,0,5
WH_120549,24082,2,0,5
WH_120550,5126,5,0,2
WH_120551,49083,5,0,6
WH_120552,26065,7,2,3
WH_120553,28084,1,0,3
WH_120555,5085,3,1,3
WH_120556,20068,0,0,5
WH_120557,18101,5,2,2
WH_120558,31087,5,0,4
WH_120559,27080,0,1,4
WH_120560,6122,6,0,1
WH_120561,29102,5,2,4
WH_120562,50059,4,0,6
WH_120563,7082,7,0,3
WH_120564,18081,7,0,2
WH_120565,31127,2,0,2
WH_120566,28097,3,0,6
WH_120567,32143,3,0,2
WH_120568,30114,2,0,2
WH_120569,11111,0,0,2
WH_120570,34122,3,0,2
WH_120571,23062,7,0,5
WH_120573,30068,4,0,2
WH_120574,16119,7,1,3
WH_120575,14060,0,3,1
WH_120576,27142,8,0,4
WH_120577,13130,6,0,3
WH_120578,15150,0,1,6
WH_120579,36067,6,1,3
WH_120580,18091,1,5,3
WH_120581,16145,8,0,2
WH_120582,47086,1,0,4
WH_120583,31071,0,1,2
WH_120584,35116,3,0,3
WH_120585,6086,5,4,3
WH_120586,5145,5,1,2
WH_120587,52109,1,0,2
WH_120588,15061,4,1,4
WH_120589,23107,1,1,3
WH_120590,23111,7,0,4
WH_120591,11133,3,3,2
WH_120592,16111,1,0,2
WH_120593,27092,6,0,5
WH_120594,10102,5,0,4
WH_120595,24126,8,2,6
WH_120596,10122,5,0,4
WH_120597,19142,6,2,4
WH_120598,25087,6,3,2
WH_120599,15129,5,0,2
WH_120600,8098,3,0,2
WH_120601,8093,3,0,1
WH_120602,26091,8,4,2
WH_120603,17149,7,2,2
WH_120604,31102,6,0,2
WH_120605,6140,0,1,1
WH_120606,14127,5,0,6
WH_120607,27141,5,0,2
WH_120608,12096,3,0,3
WH_120609,8148,7,1,1
WH_120610,25126,5,0,4
WH_120611,31140,7,2,3
WH_120612,17111,2,0,1
WH_120613,17068,6,2,2
WH_120614,7132,8,0,2
WH_120615,20122,7,0,4
WH_120616,17117,6,1,6
WH_120617,22090,7,0,4
WH_120618,34099,4,0,4
WH_120619,31148,4,0,5
WH_120620,43136,2,0,5
WH_120621,18091,2,3,6
WH_120622,52091,4,0,2
WH_120623,14131,5,1,5
WH_120624,6094,4,0,2
WH_120625,7078,0,2,6
WH_120627,52139,6,0,3
WH_120628,21057,8,1,3
WH_120629,22058,7,1,5
WH_120630,16122,5,0,4
WH_120631,6128,4,0,2
WH_120632,24086,8,0,4
WH_120633,21132,7,0,4
WH_120634,33138,3,1,5
WH_120635,29150,0,0,5
WH_120636,6121,1,0,6
WH_120637,16098,7,0,2
WH_120638,32088,5,2,6
WH_120639,35103,7,1,3
WH_120640,26101,0,0,3
WH_120641,29150,7,0,3
WH_120642,48091,7,0,4
WH_120643,29141,7,5,6
WH_120644,27126,5,0,6
WH_120645,16065,8,0,1
WH_120646,20062,8,0,6
WH_120647,25069,8,0,6
WH_120648,49119,3,0,3
WH_120649,29116,8,0,6
WH_120651,8110,5,0,1
WH_120652,18094,1,3,4
WH_120653,16121,4,0,3
WH_120654,52123,8,0,6
WH_120655,8112,6,0,3
WH_120656,35069,8,2,2
WH_120657,6057,3,0,3
WH_120658,35079,2,0,5
WH_120659,23147,1,0,4
WH_120660,32140,1,1,4
WH_120661,25096,8,0,2
WH_120662,16071,8,1,5
WH_120663,32087,5,2,4
WH_120664,25144,0,0,6
WH_120665,21103,5,2,4
WH_120666,10098,7,0,3
WH_120667,6123,4,3,4
WH_120668,19127,7,0,3
WH_120669,29061,0,0,4
WH_120670,33085,5,0,3
WH_120671,30076,4,0,6
WH_120672,39076,3,0,5
WH_120673,23097,6,0,3
WH_120674,10102,1,0,1
WH_120675,27113,0,0,5
WH_120676,5077,0,3,1
WH_120677,13139,5,0,1
WH_120678,31077,6,0,6
WH_120679,22099,1,0,3
WH_120680,18100,0,1,4
WH_120681,36094,1,2,5
WH_120682,7078,5,0,3
WH_120683,6110,2,2,3
WH_120684,33151,4,0,4
WH_120685,27114,1,0,4
WH_120686,24056,6,0,3
WH_120687,16067,3,0,3
WH_120688,20130,6,0,6
WH_120689,15083,3,0,1
WH_120690,14086,6,3,4
WH_120691,22121,4,0,5
WH_120692,21103,6,0,6
WH_120693,6109,7,1,3
WH_120694,27142,4,5,2
WH_120695,48068,1,0,4
WH_120696,29069,4,1,3
WH_120697,10093,6,2,1
WH_120698,11110,5,2,1
WH_120699,22070,1,0,5
WH_120700,7146,0,4,6
WH_120701,33101,5,3,6
WH_120702,37076,8,0,6
WH_120703,36138,4,0,6
WH_120704,28118,3,0,5
WH_120705,22095,3,0,5
WH_120706,21107,8,2,2
WH_120707,33084,0,1,6
WH_120708,41095,3,0,6
WH_120709,18082,7,0,3
WH_120710,5057,3,3,3
WH_120711,30068,1,0,3
WH_120712,35106,6,0,3
WH_120713,26111,5,1,2
WH_120714,35071,2,1,4
WH_120715,26067,6,2,2
WH_120716,6080,4,0,2
WH_120717,6126,1,0,3
WH_120718,17061,5,0,2
WH_120719,5140,2,1,2
WH_120720,26109,3,1,4
WH_120721,20102,7,0,6
WH_120722,23095,8,1,2
WH_120723,18068,3,0,4
WH_120724,32056,6,5,3
WH_120725,30071,0,1,6
WH_120726,20114,3,1,2
WH_120727,16055,2,3,5
WH_120729,40105,0,0,3
WH_120730,37065,4,0,5
WH_120731,27085,3,5,2
WH_120732,28124,1,0,5
WH_120733,20111,0,0,5
WH_120734,16071,1,0,1
WH_120736,35139,7,0,4
WH_120737,38084,0,1,4
WH_120738,6120,2,1,2
WH_120739,23082,8,0,5
WH_120740,20078,2,0,2
WH_120741,14087,1,0,6
WH_120742,6085,7,0,2
WH_120743,30090,4,0,5
WH_120744,17117,2,2,4
WH_120745,9101,6,1,1
WH_120746,23092,8,1,5
WH_120747,19080,1,2,4
WH_120748,20124,4,0,5
WH_120749,14065,8,0,6
WH_120750,12125,4,0,3
WH_120751,16100,5,0,6
WH_120752,19129,1,0,5
WH_120753,27071,1,0,3
WH_120754,28066,5,0,2
WH_120755,13143,1,0,1
WH_120757,25113,8,0,3
WH_120758,43112,1,0,2
WH_120759,13065,1,1,4
WH_120760,28133,0,0,5
WH_120761,14084,1,0,3
WH_120762,27056,7,4,5
WH_120763,28104,2,1,3
WH_120764,33072,7,1,2
WH_120765,17137,8,0,4
WH_120766,20138,3,0,4
WH_120767,22068,6,0,6
WH_120768,27118,3,2,2
WH_120769,14070,0,1,4
WH_120770,7115,4,0,2
WH_120771,16109,6,5,5
WH_120772,18112,6,1,1
WH_120773,23114,6,0,4
WH_120774,4093,1,0,1
WH_120775,24130,4,2,5
WH_120776,32144,3,0,5
WH_120777,8065,1,1,5
WH_120778,31071,8,0,6
WH_120779,5135,8,1,3
WH_120780,19113,2,0,2
WH_120782,23110,7,1,2
WH_120783,6059,4,2,1
WH_120784,19142,7,3,2
WH_120785,25128,8,1,5
WH_120786,24135,3,0,6
WH_120787,34127,6,0,5
WH_120788,16070,7,3,4
WH_120789,48063,0,0,3
WH_120790,28071,1,1,4
WH_120791,17100,1,0,6
WH_120792,41057,8,1,2
WH_120793,21142,1,0,5
WH_120794,13133,5,4,6
WH_120795,18072,0,0,4
WH_120796,24074,3,1,4
WH_120797,29105,2,0,1
WH_120798,38107,8,0,4
WH_120799,14135,5,0,2
WH_120800,48138,0,0,4
WH_120801,5059,3,0,1
WH_120802,16074,4,4,1
WH_120803,21144,3,1,5
WH_120804,26080,8,1,4
WH_120805,22089,1,0,4
WH_120806,29098,4,0,4
WH_120807,16137,0,2,1
WH_120808,21064,1,1,3
WH_120809,5058,8,2,2
WH_120810,31144,6,0,3
WH_120811,36085,8,0,3
WH_120812,22142,5,1,2
WH_120813,26063,2,0,3
WH_120814,28064,8,0,3
WH_120815,22107,0,0,6
WH_120816,42143,0,0,6
WH_120817,33099,0,0,3
WH_120818,19136,5,2,4
WH_120819,18136,0,0,6
WH_120820,38104,1,0,3
WH_120821,13062,8,0,1
WH_120822,7090,5,0,4
WH_120823,5128,5,3,2
WH_120824,28062,3,0,2
WH_120825,30128,4,0,5
WH_120826,26136,8,0,3
WH_120827,28057,3,1,5
WH_120828,35133,4,1,6
WH_120829,26081,0,0,4
WH_120830,18140,0,3,3
WH_120831,31090,7,0,2
WH_120832,7057,0,0,3
WH_120833,31065,3,0,6
WH_120834,33100,5,0,6
WH_120835,29080,7,0,3
WH_120836,6083,6,0,3
WH_120837,7081,8,4,3
WH_120838,11088,6,1,4
WH_120839,24102,7,0,5
WH_120840,31121,5,0,4
WH_120841,27104,7,0,5
WH_120842,31123,4,0,5
WH_120843,30056,6,0,4
WH_120844,29058,2,0,6
WH_120845,25066,6,4,6
WH_120846,43123,5,0,4
WH_120847,15057,0,0,2
WH_120848,15122,1,1,3
WH_120849,31090,1,0,4
WH_120850,43136,3,0,3
WH_120851,13122,6,1,5
WH_120852,42062,7,0,3
WH_120853,14121,8,1,2
WH_120854,22123,3,4,5
WH_120856,8062,0,0,3
WH_120857,35058,7,0,5
WH_120859,25079,8,1,4
WH_120860,23060,3,0,3
WH_120861,23072,5,4,5
WH_120862,10103,5,0,3
WH_120863,8139,0,0,1
WH_120864,16133,0,0,1
WH_120865,16065,3,0,3
WH_120866,20141,5,1,4
WH_120867,9100,0,0,3
WH_120868,38100,5,0,5
WH_120869,25123,0,4,6
WH_120870,13091,4,0,2
WH_120871,17062,3,1,2
WH_120872,24139,0,0,6
WH_120874,29064,3,0,3
WH_120875,22137,2,0,2
WH_120876,25094,5,0,6
WH_120877,8102,1,3,5
WH_120878,7095,3,1,5
WH_120879,32117,0,0,6
WH_120880,5098,8,2,1
WH_120881,17082,4,0,1
WH_120882,27141,0,1,6
WH_120883,52056,6,1,6
WH_120884,16090,6,0,4
WH_120885,18134,6,0,3
WH_120886,24068,4,0,2
WH_120887,20109,3,0,5
WH_120888,13136,2,0,2
WH_120889,32134,3,0,2
WH_120890,26106,8,0,6
WH_120891,48127,1,0,4
WH_120892,13100,6,0,1
WH_120893,25104,4,0,3
WH_120894,8144,0,2,2
WH_120895,4094,7,0,2
WH_120896,22120,2,1,3
WH_120897,8064,6,3,2
WH_120898,22148,2,1,3
WH_120899,21151,6,0,4
WH_120900,6136,8,2,4
WH_120901,8088,4,0,3
WH_120902,51148,8,0,6
WH_120903,32070,3,3,4
WH_120904,12059,7,3,2
WH_120905,24111,0,0,2
WH_120906,44095,3,0,3
WH_120907,30121,6,0,5
WH_120908,8076,0,4,1
WH_120909,5140,8,3,1
WH_120910,6113,7,1,1
WH_120911,27070,3,0,5
WH_120912,25096,5,0,2
WH_120913,21085,5,0,3
WH_120914,5138,3,0,3
WH_120915,8129,7,0,2
WH_120916,28119,6,0,3
WH_120917,34079,6,1,4
WH_120918,20082,5,0,4
WH_120919,39100,3,0,4
WH_120920,28151,0,2,4
WH_120921,34084,2,0,2
WH_120922,18080,1,2,2
WH_120923,21134,4,2,6
WH_120924,21088,4,3,2
WH_120925,22126,3,0,3
WH_120926,8124,6,1,2
WH_120927,43129,8,0,5
WH_120928,43090,4,0,4
WH_120929,23086,8,0,2
WH_120930,21120,1,2,5
WH_120931,20145,8,2,5
WH_120932,18105,1,3,4
WH_120933,24128,1,0,1
WH_120934,39094,1,0,2
WH_120936,11070,6,1,4
WH_120938,34133,0,1,6
WH_120939,9129,4,0,4
WH_120940,26133,3,1,4
WH_120941,42128,3,0,2
WH_120942,31121,5,0,2
WH_120943,9151,0,0,1
WH_120944,8134,0,0,1
WH_120945,11068,3,1,4
WH_120946,7056,0,2,4
WH_120947,15137,5,2,6
WH_120948,8068,0,0,1
WH_120949,14060,7,3,5
WH_120950,31111,4,1,4
WH_120951,31151,1,0,5
WH_120953,26058,5,0,2
WH_120954,37123,7,0,4
WH_120955,8135,0,3,3
WH_120956,6070,0,4,5
WH_120957,18080,3,2,5
WH_120958,37108,7,1,3
WH_120959,41104,1,0,3
WH_120960,20145,7,1,3
WH_120961,45131,4,0,2
WH_120963,51074,8,1,6
WH_120964,36140,2,0,5
WH_120965,17093,3,1,4
WH_120966,34061,4,0,4
WH_120967,43059,5,0,6
WH_120968,5137,0,1,5
WH_120969,17124,8,0,5
WH_120970,14076,7,0,3
WH_120971,27125,2,0,4
WH_120972,6144,8,1,1
WH_120973,14065,8,0,6
WH_120974,24124,1,0,6
WH_120975,31085,4,1,2
WH_120976,18075,8,5,3
WH_120977,16096,7,0,5
WH_120978,29073,5,0,6
WH_120979,30132,7,0,5
WH_120980,31093,1,0,5
WH_120981,5061,4,0,3
WH_120983,13104,5,0,2
WH_120984,6094,3,2,1
WH_120985,27140,5,2,2
WH_120986,27055,1,3,4
WH_120987,46088,8,0,5
WH_120988,16123,7,0,3
WH_120989,23140,1,0,5
WH_120992,25102,7,4,3
WH_120993,26089,6,2,2
WH_120994,19091,7,3,4
WH_120995,22101,6,0,1
WH_120996,13056,8,1,5
WH_120997,32119,1,0,6
WH_120998,33103,5,0,3
WH_120999,13094,5,1,6
WH_121000,29144,1,0,1
WH_121001,45069,4,0,4
WH_121002,7070,5,1,2
WH_121003,27133,3,0,4
WH_121004,34150,2,1,3
WH_121005,48097,8,0,3
WH_121006,33087,5,0,3
WH_121007,23091,7,0,4
WH_121008,19118,5,0,5
WH_121009,20147,8,5,6
WH_121010,13110,2,3,2
WH_121011,21112,5,0,2
WH_121012,8140,4,0,1
WH_121013,17134,6,2,6
WH_121014,12089,5,2,1
WH_121015,29087,5,0,3
WH_121016,29074,0,0,6
WH_121017,27096,7,1,3
WH_121018,29057,0,0,6
WH_121019,37104,3,1,3
WH_121021,55144,4,0,3
WH_121022,7136,3,3,6
WH_121023,10105,4,0,1
WH_121024,16059,5,2,4
WH_121025,7064,4,0,5
WH_121026,14107,6,0,5
WH_121027,36149,8,0,2
WH_121028,17141,7,0,4
WH_121029,21089,6,0,6
WH_121030,13139,3,0,3
WH_121031,12080,0,0,5
WH_121032,15146,5,0,4
WH_121034,21069,8,0,5
WH_121035,34146,3,0,4
WH_121036,17082,0,1,4
WH_121037,25089,6,0,6
WH_121038,19061,0,1,3
WH_121039,42133,1,0,3
WH_121040,15143,7,1,2
WH_121041,31059,7,0,5
WH_121042,7147,1,3,1
WH_121043,18129,2,0,4
